Datetime,DEOK_MW
2016-03-24 01:00:00,2401.0
2016-03-24 02:00:00,2311.0
2016-03-24 03:00:00,2264.0
2016-03-24 04:00:00,2241.0
2016-03-24 05:00:00,2283.0
2016-03-24 06:00:00,2433.0
2016-03-24 07:00:00,2690.0
2016-03-24 08:00:00,2919.0
2016-03-24 09:00:00,2939.0
2016-03-24 10:00:00,2926.0
2016-03-24 11:00:00,2948.0
2016-03-24 12:00:00,2962.0
2016-03-24 13:00:00,2964.0
2016-03-24 14:00:00,2962.0
2016-03-24 15:00:00,2943.0
2016-03-24 16:00:00,2915.0
2016-03-24 17:00:00,2876.0
2016-03-24 18:00:00,2865.0
2016-03-24 19:00:00,2866.0
2016-03-24 20:00:00,2855.0
2016-03-24 21:00:00,2902.0
2016-03-24 22:00:00,2823.0
2016-03-24 23:00:00,2621.0
2016-03-24 00:00:00,2538.0
