Datetime,DEOK_MW
2018-02-26 01:00:00,2511.0
2018-02-26 02:00:00,2492.0
2018-02-26 03:00:00,2486.0
2018-02-26 04:00:00,2524.0
2018-02-26 05:00:00,2624.0
2018-02-26 06:00:00,2841.0
2018-02-26 07:00:00,3181.0
2018-02-26 08:00:00,3290.0
2018-02-26 09:00:00,3245.0
2018-02-26 10:00:00,3130.0
2018-02-26 11:00:00,3084.0
2018-02-26 12:00:00,3002.0
2018-02-26 13:00:00,2977.0
2018-02-26 14:00:00,2929.0
2018-02-26 15:00:00,2874.0
2018-02-26 16:00:00,2857.0
2018-02-26 17:00:00,2837.0
2018-02-26 18:00:00,2868.0
2018-02-26 19:00:00,2974.0
2018-02-26 20:00:00,3121.0
2018-02-26 21:00:00,3108.0
2018-02-26 22:00:00,3027.0
2018-02-26 23:00:00,2840.0
2018-02-26 00:00:00,2606.0
