Datetime,DEOK_MW
2015-12-17 01:00:00,2467.0
2015-12-17 02:00:00,2365.0
2015-12-17 03:00:00,2336.0
2015-12-17 04:00:00,2352.0
2015-12-17 05:00:00,2407.0
2015-12-17 06:00:00,2615.0
2015-12-17 07:00:00,2971.0
2015-12-17 08:00:00,3190.0
2015-12-17 09:00:00,3173.0
2015-12-17 10:00:00,3129.0
2015-12-17 11:00:00,3091.0
2015-12-17 12:00:00,3055.0
2015-12-17 13:00:00,3057.0
2015-12-17 14:00:00,3057.0
2015-12-17 15:00:00,3081.0
2015-12-17 16:00:00,3091.0
2015-12-17 17:00:00,3192.0
2015-12-17 18:00:00,3423.0
2015-12-17 19:00:00,3525.0
2015-12-17 20:00:00,3489.0
2015-12-17 21:00:00,3462.0
2015-12-17 22:00:00,3374.0
2015-12-17 23:00:00,3198.0
2015-12-17 00:00:00,2640.0
