Datetime,DEOK_MW
2014-01-12 01:00:00,2786.0
2014-01-12 02:00:00,2710.0
2014-01-12 03:00:00,2646.0
2014-01-12 04:00:00,2651.0
2014-01-12 05:00:00,2658.0
2014-01-12 06:00:00,2711.0
2014-01-12 07:00:00,2779.0
2014-01-12 08:00:00,2898.0
2014-01-12 09:00:00,2977.0
2014-01-12 10:00:00,3072.0
2014-01-12 11:00:00,3129.0
2014-01-12 12:00:00,3129.0
2014-01-12 13:00:00,3094.0
2014-01-12 14:00:00,2973.0
2014-01-12 15:00:00,2909.0
2014-01-12 16:00:00,2883.0
2014-01-12 17:00:00,2934.0
2014-01-12 18:00:00,3113.0
2014-01-12 19:00:00,3331.0
2014-01-12 20:00:00,3345.0
2014-01-12 21:00:00,3313.0
2014-01-12 22:00:00,3196.0
2014-01-12 23:00:00,3003.0
2014-01-12 00:00:00,2895.0
