Datetime,DEOK_MW
2012-07-20 01:00:00,3283.0
2012-07-20 02:00:00,3102.0
2012-07-20 03:00:00,2952.0
2012-07-20 04:00:00,2861.0
2012-07-20 05:00:00,2868.0
2012-07-20 06:00:00,2983.0
2012-07-20 07:00:00,3190.0
2012-07-20 08:00:00,3355.0
2012-07-20 09:00:00,3535.0
2012-07-20 10:00:00,3673.0
2012-07-20 11:00:00,3805.0
2012-07-20 12:00:00,3865.0
2012-07-20 13:00:00,3905.0
2012-07-20 14:00:00,3937.0
2012-07-20 15:00:00,3958.0
2012-07-20 16:00:00,3979.0
2012-07-20 17:00:00,3956.0
2012-07-20 18:00:00,3819.0
2012-07-20 19:00:00,3661.0
2012-07-20 20:00:00,3520.0
2012-07-20 21:00:00,3443.0
2012-07-20 22:00:00,3439.0
2012-07-20 23:00:00,3279.0
2012-07-20 00:00:00,3561.0
