Datetime,DEOK_MW
2014-06-22 01:00:00,2945.0
2014-06-22 02:00:00,2764.0
2014-06-22 03:00:00,2629.0
2014-06-22 04:00:00,2539.0
2014-06-22 05:00:00,2453.0
2014-06-22 06:00:00,2455.0
2014-06-22 07:00:00,2412.0
2014-06-22 08:00:00,2530.0
2014-06-22 09:00:00,2768.0
2014-06-22 10:00:00,3025.0
2014-06-22 11:00:00,3260.0
2014-06-22 12:00:00,3470.0
2014-06-22 13:00:00,3681.0
2014-06-22 14:00:00,3881.0
2014-06-22 15:00:00,4040.0
2014-06-22 16:00:00,4175.0
2014-06-22 17:00:00,4251.0
2014-06-22 18:00:00,4310.0
2014-06-22 19:00:00,4199.0
2014-06-22 20:00:00,4107.0
2014-06-22 21:00:00,3975.0
2014-06-22 22:00:00,3953.0
2014-06-22 23:00:00,3720.0
2014-06-22 00:00:00,3203.0
