Datetime,DEOK_MW
2012-08-05 01:00:00,3668.0
2012-08-05 02:00:00,3403.0
2012-08-05 03:00:00,3287.0
2012-08-05 04:00:00,3145.0
2012-08-05 05:00:00,3101.0
2012-08-05 06:00:00,3088.0
2012-08-05 07:00:00,3090.0
2012-08-05 08:00:00,3123.0
2012-08-05 09:00:00,3226.0
2012-08-05 10:00:00,3332.0
2012-08-05 11:00:00,3500.0
2012-08-05 12:00:00,3804.0
2012-08-05 13:00:00,3975.0
2012-08-05 14:00:00,4098.0
2012-08-05 15:00:00,4189.0
2012-08-05 16:00:00,4149.0
2012-08-05 17:00:00,4168.0
2012-08-05 18:00:00,4238.0
2012-08-05 19:00:00,4207.0
2012-08-05 20:00:00,4109.0
2012-08-05 21:00:00,3991.0
2012-08-05 22:00:00,3932.0
2012-08-05 23:00:00,3682.0
2012-08-05 00:00:00,3941.0
