Datetime,DEOK_MW
2014-03-20 01:00:00,2700.0
2014-03-20 02:00:00,2654.0
2014-03-20 03:00:00,2622.0
2014-03-20 04:00:00,2615.0
2014-03-20 05:00:00,2689.0
2014-03-20 06:00:00,2874.0
2014-03-20 07:00:00,3200.0
2014-03-20 08:00:00,3417.0
2014-03-20 09:00:00,3374.0
2014-03-20 10:00:00,3296.0
2014-03-20 11:00:00,3246.0
2014-03-20 12:00:00,3189.0
2014-03-20 13:00:00,3150.0
2014-03-20 14:00:00,3070.0
2014-03-20 15:00:00,3008.0
2014-03-20 16:00:00,2986.0
2014-03-20 17:00:00,2926.0
2014-03-20 18:00:00,2925.0
2014-03-20 19:00:00,2965.0
2014-03-20 20:00:00,2989.0
2014-03-20 21:00:00,3112.0
2014-03-20 22:00:00,3012.0
2014-03-20 23:00:00,2837.0
2014-03-20 00:00:00,2819.0
