Datetime,DEOK_MW
2014-12-30 01:00:00,2971.0
2014-12-30 02:00:00,2893.0
2014-12-30 03:00:00,2851.0
2014-12-30 04:00:00,2858.0
2014-12-30 05:00:00,2910.0
2014-12-30 06:00:00,3035.0
2014-12-30 07:00:00,3266.0
2014-12-30 08:00:00,3458.0
2014-12-30 09:00:00,3471.0
2014-12-30 10:00:00,3474.0
2014-12-30 11:00:00,3427.0
2014-12-30 12:00:00,3365.0
2014-12-30 13:00:00,3297.0
2014-12-30 14:00:00,3235.0
2014-12-30 15:00:00,3236.0
2014-12-30 16:00:00,3197.0
2014-12-30 17:00:00,3282.0
2014-12-30 18:00:00,3477.0
2014-12-30 19:00:00,3612.0
2014-12-30 20:00:00,3585.0
2014-12-30 21:00:00,3544.0
2014-12-30 22:00:00,3474.0
2014-12-30 23:00:00,3335.0
2014-12-30 00:00:00,3087.0
