Datetime,DEOK_MW
2014-08-13 01:00:00,2646.0
2014-08-13 02:00:00,2485.0
2014-08-13 03:00:00,2402.0
2014-08-13 04:00:00,2370.0
2014-08-13 05:00:00,2395.0
2014-08-13 06:00:00,2536.0
2014-08-13 07:00:00,2753.0
2014-08-13 08:00:00,2861.0
2014-08-13 09:00:00,2996.0
2014-08-13 10:00:00,3157.0
2014-08-13 11:00:00,3292.0
2014-08-13 12:00:00,3392.0
2014-08-13 13:00:00,3504.0
2014-08-13 14:00:00,3619.0
2014-08-13 15:00:00,3699.0
2014-08-13 16:00:00,3764.0
2014-08-13 17:00:00,3836.0
2014-08-13 18:00:00,3867.0
2014-08-13 19:00:00,3820.0
2014-08-13 20:00:00,3690.0
2014-08-13 21:00:00,3575.0
2014-08-13 22:00:00,3513.0
2014-08-13 23:00:00,3254.0
2014-08-13 00:00:00,2844.0
