Datetime,DEOK_MW
2012-08-14 01:00:00,2826.0
2012-08-14 02:00:00,2662.0
2012-08-14 03:00:00,2539.0
2012-08-14 04:00:00,2472.0
2012-08-14 05:00:00,2497.0
2012-08-14 06:00:00,2645.0
2012-08-14 07:00:00,2910.0
2012-08-14 08:00:00,3059.0
2012-08-14 09:00:00,3209.0
2012-08-14 10:00:00,3345.0
2012-08-14 11:00:00,3492.0
2012-08-14 12:00:00,3606.0
2012-08-14 13:00:00,3684.0
2012-08-14 14:00:00,3727.0
2012-08-14 15:00:00,3712.0
2012-08-14 16:00:00,3808.0
2012-08-14 17:00:00,3797.0
2012-08-14 18:00:00,3782.0
2012-08-14 19:00:00,3723.0
2012-08-14 20:00:00,3589.0
2012-08-14 21:00:00,3550.0
2012-08-14 22:00:00,3572.0
2012-08-14 23:00:00,3310.0
2012-08-14 00:00:00,3073.0
