Datetime,DEOK_MW
2012-10-01 01:00:00,2107.0
2012-10-01 02:00:00,2007.0
2012-10-01 03:00:00,1969.0
2012-10-01 04:00:00,1968.0
2012-10-01 05:00:00,2007.0
2012-10-01 06:00:00,2176.0
2012-10-01 07:00:00,2506.0
2012-10-01 08:00:00,2677.0
2012-10-01 09:00:00,2732.0
2012-10-01 10:00:00,2778.0
2012-10-01 11:00:00,2841.0
2012-10-01 12:00:00,2873.0
2012-10-01 13:00:00,2879.0
2012-10-01 14:00:00,2886.0
2012-10-01 15:00:00,2882.0
2012-10-01 16:00:00,2860.0
2012-10-01 17:00:00,2856.0
2012-10-01 18:00:00,2877.0
2012-10-01 19:00:00,2922.0
2012-10-01 20:00:00,2996.0
2012-10-01 21:00:00,2978.0
2012-10-01 22:00:00,2837.0
2012-10-01 23:00:00,2632.0
2012-10-01 00:00:00,2257.0
