Datetime,DEOK_MW
2017-08-04 01:00:00,3215.0
2017-08-04 02:00:00,3020.0
2017-08-04 03:00:00,2899.0
2017-08-04 04:00:00,2814.0
2017-08-04 05:00:00,2820.0
2017-08-04 06:00:00,2938.0
2017-08-04 07:00:00,3148.0
2017-08-04 08:00:00,3282.0
2017-08-04 09:00:00,3474.0
2017-08-04 10:00:00,3633.0
2017-08-04 11:00:00,3709.0
2017-08-04 12:00:00,3734.0
2017-08-04 13:00:00,3777.0
2017-08-04 14:00:00,3846.0
2017-08-04 15:00:00,3975.0
2017-08-04 16:00:00,4001.0
2017-08-04 17:00:00,3998.0
2017-08-04 18:00:00,3915.0
2017-08-04 19:00:00,3713.0
2017-08-04 20:00:00,3440.0
2017-08-04 21:00:00,3247.0
2017-08-04 22:00:00,3146.0
2017-08-04 23:00:00,2970.0
2017-08-04 00:00:00,3512.0
