Datetime,DEOK_MW
2012-05-19 01:00:00,2425.0
2012-05-19 02:00:00,2280.0
2012-05-19 03:00:00,2186.0
2012-05-19 04:00:00,2115.0
2012-05-19 05:00:00,2073.0
2012-05-19 06:00:00,2124.0
2012-05-19 07:00:00,2197.0
2012-05-19 08:00:00,2298.0
2012-05-19 09:00:00,2497.0
2012-05-19 10:00:00,2671.0
2012-05-19 11:00:00,2846.0
2012-05-19 12:00:00,2991.0
2012-05-19 13:00:00,3081.0
2012-05-19 14:00:00,3164.0
2012-05-19 15:00:00,3242.0
2012-05-19 16:00:00,3344.0
2012-05-19 17:00:00,3437.0
2012-05-19 18:00:00,3537.0
2012-05-19 19:00:00,3516.0
2012-05-19 20:00:00,3435.0
2012-05-19 21:00:00,3307.0
2012-05-19 22:00:00,3280.0
2012-05-19 23:00:00,3099.0
2012-05-19 00:00:00,2653.0
