Datetime,DEOK_MW
2015-07-09 01:00:00,2858.0
2015-07-09 02:00:00,2707.0
2015-07-09 03:00:00,2641.0
2015-07-09 04:00:00,2613.0
2015-07-09 05:00:00,2656.0
2015-07-09 06:00:00,2824.0
2015-07-09 07:00:00,3045.0
2015-07-09 08:00:00,3201.0
2015-07-09 09:00:00,3365.0
2015-07-09 10:00:00,3496.0
2015-07-09 11:00:00,3552.0
2015-07-09 12:00:00,3644.0
2015-07-09 13:00:00,3767.0
2015-07-09 14:00:00,3905.0
2015-07-09 15:00:00,4038.0
2015-07-09 16:00:00,4075.0
2015-07-09 17:00:00,4137.0
2015-07-09 18:00:00,4129.0
2015-07-09 19:00:00,3993.0
2015-07-09 20:00:00,3878.0
2015-07-09 21:00:00,3785.0
2015-07-09 22:00:00,3731.0
2015-07-09 23:00:00,3488.0
2015-07-09 00:00:00,3054.0
