Datetime,DEOK_MW
2016-03-02 01:00:00,2945.0
2016-03-02 02:00:00,2876.0
2016-03-02 03:00:00,2857.0
2016-03-02 04:00:00,2870.0
2016-03-02 05:00:00,2952.0
2016-03-02 06:00:00,3128.0
2016-03-02 07:00:00,3466.0
2016-03-02 08:00:00,3562.0
2016-03-02 09:00:00,3519.0
2016-03-02 10:00:00,3447.0
2016-03-02 11:00:00,3443.0
2016-03-02 12:00:00,3357.0
2016-03-02 13:00:00,3282.0
2016-03-02 14:00:00,3265.0
2016-03-02 15:00:00,3205.0
2016-03-02 16:00:00,3118.0
2016-03-02 17:00:00,3098.0
2016-03-02 18:00:00,3153.0
2016-03-02 19:00:00,3331.0
2016-03-02 20:00:00,3479.0
2016-03-02 21:00:00,3472.0
2016-03-02 22:00:00,3355.0
2016-03-02 23:00:00,3234.0
2016-03-02 00:00:00,3039.0
