Datetime,DEOK_MW
2014-09-19 01:00:00,2369.0
2014-09-19 02:00:00,2263.0
2014-09-19 03:00:00,2192.0
2014-09-19 04:00:00,2143.0
2014-09-19 05:00:00,2200.0
2014-09-19 06:00:00,2336.0
2014-09-19 07:00:00,2611.0
2014-09-19 08:00:00,2748.0
2014-09-19 09:00:00,2785.0
2014-09-19 10:00:00,2858.0
2014-09-19 11:00:00,2940.0
2014-09-19 12:00:00,2980.0
2014-09-19 13:00:00,3008.0
2014-09-19 14:00:00,3067.0
2014-09-19 15:00:00,3091.0
2014-09-19 16:00:00,3150.0
2014-09-19 17:00:00,3150.0
2014-09-19 18:00:00,3123.0
2014-09-19 19:00:00,3065.0
2014-09-19 20:00:00,2988.0
2014-09-19 21:00:00,3010.0
2014-09-19 22:00:00,2914.0
2014-09-19 23:00:00,2748.0
2014-09-19 00:00:00,2531.0
