Datetime,DEOK_MW
2018-07-26 01:00:00,3165.0
2018-07-26 02:00:00,2973.0
2018-07-26 03:00:00,2813.0
2018-07-26 04:00:00,2715.0
2018-07-26 05:00:00,2679.0
2018-07-26 06:00:00,2765.0
2018-07-26 07:00:00,2924.0
2018-07-26 08:00:00,3128.0
2018-07-26 09:00:00,3340.0
2018-07-26 10:00:00,3596.0
2018-07-26 11:00:00,3864.0
2018-07-26 12:00:00,4081.0
2018-07-26 13:00:00,4265.0
2018-07-26 14:00:00,4406.0
2018-07-26 15:00:00,4506.0
2018-07-26 16:00:00,4551.0
2018-07-26 17:00:00,4625.0
2018-07-26 18:00:00,4629.0
2018-07-26 19:00:00,4523.0
2018-07-26 20:00:00,4317.0
2018-07-26 21:00:00,4203.0
2018-07-26 22:00:00,4083.0
2018-07-26 23:00:00,3791.0
2018-07-26 00:00:00,3466.0
