Datetime,DEOK_MW
2013-04-21 01:00:00,2374.0
2013-04-21 02:00:00,2293.0
2013-04-21 03:00:00,2273.0
2013-04-21 04:00:00,2269.0
2013-04-21 05:00:00,2296.0
2013-04-21 06:00:00,2352.0
2013-04-21 07:00:00,2434.0
2013-04-21 08:00:00,2428.0
2013-04-21 09:00:00,2518.0
2013-04-21 10:00:00,2569.0
2013-04-21 11:00:00,2550.0
2013-04-21 12:00:00,2532.0
2013-04-21 13:00:00,2484.0
2013-04-21 14:00:00,2459.0
2013-04-21 15:00:00,2416.0
2013-04-21 16:00:00,2395.0
2013-04-21 17:00:00,2401.0
2013-04-21 18:00:00,2431.0
2013-04-21 19:00:00,2459.0
2013-04-21 20:00:00,2516.0
2013-04-21 21:00:00,2672.0
2013-04-21 22:00:00,2728.0
2013-04-21 23:00:00,2565.0
2013-04-21 00:00:00,2467.0
