Datetime,DEOK_MW
2016-03-06 01:00:00,2691.0
2016-03-06 02:00:00,2632.0
2016-03-06 03:00:00,2586.0
2016-03-06 04:00:00,2563.0
2016-03-06 05:00:00,2573.0
2016-03-06 06:00:00,2612.0
2016-03-06 07:00:00,2686.0
2016-03-06 08:00:00,2710.0
2016-03-06 09:00:00,2844.0
2016-03-06 10:00:00,2920.0
2016-03-06 11:00:00,2906.0
2016-03-06 12:00:00,2847.0
2016-03-06 13:00:00,2767.0
2016-03-06 14:00:00,2718.0
2016-03-06 15:00:00,2649.0
2016-03-06 16:00:00,2626.0
2016-03-06 17:00:00,2604.0
2016-03-06 18:00:00,2686.0
2016-03-06 19:00:00,2875.0
2016-03-06 20:00:00,3022.0
2016-03-06 21:00:00,3000.0
2016-03-06 22:00:00,2913.0
2016-03-06 23:00:00,2770.0
2016-03-06 00:00:00,2805.0
