Datetime,DEOK_MW
2015-10-01 01:00:00,2355.0
2015-10-01 02:00:00,2256.0
2015-10-01 03:00:00,2186.0
2015-10-01 04:00:00,2162.0
2015-10-01 05:00:00,2188.0
2015-10-01 06:00:00,2309.0
2015-10-01 07:00:00,2606.0
2015-10-01 08:00:00,2784.0
2015-10-01 09:00:00,2780.0
2015-10-01 10:00:00,2816.0
2015-10-01 11:00:00,2821.0
2015-10-01 12:00:00,2860.0
2015-10-01 13:00:00,2860.0
2015-10-01 14:00:00,2860.0
2015-10-01 15:00:00,2845.0
2015-10-01 16:00:00,2828.0
2015-10-01 17:00:00,2807.0
2015-10-01 18:00:00,2780.0
2015-10-01 19:00:00,2762.0
2015-10-01 20:00:00,2858.0
2015-10-01 21:00:00,2914.0
2015-10-01 22:00:00,2818.0
2015-10-01 23:00:00,2616.0
2015-10-01 00:00:00,2513.0
