Datetime,DEOK_MW
2014-03-14 01:00:00,2927.0
2014-03-14 02:00:00,2853.0
2014-03-14 03:00:00,2813.0
2014-03-14 04:00:00,2813.0
2014-03-14 05:00:00,2868.0
2014-03-14 06:00:00,3054.0
2014-03-14 07:00:00,3314.0
2014-03-14 08:00:00,3490.0
2014-03-14 09:00:00,3466.0
2014-03-14 10:00:00,3344.0
2014-03-14 11:00:00,3290.0
2014-03-14 12:00:00,3216.0
2014-03-14 13:00:00,3104.0
2014-03-14 14:00:00,3068.0
2014-03-14 15:00:00,3024.0
2014-03-14 16:00:00,2925.0
2014-03-14 17:00:00,2860.0
2014-03-14 18:00:00,2830.0
2014-03-14 19:00:00,2810.0
2014-03-14 20:00:00,2867.0
2014-03-14 21:00:00,2984.0
2014-03-14 22:00:00,2909.0
2014-03-14 23:00:00,2807.0
2014-03-14 00:00:00,3062.0
