Datetime,DEOK_MW
2016-08-03 01:00:00,3469.0
2016-08-03 02:00:00,3260.0
2016-08-03 03:00:00,3088.0
2016-08-03 04:00:00,3006.0
2016-08-03 05:00:00,2982.0
2016-08-03 06:00:00,3080.0
2016-08-03 07:00:00,3249.0
2016-08-03 08:00:00,3425.0
2016-08-03 09:00:00,3690.0
2016-08-03 10:00:00,3979.0
2016-08-03 11:00:00,4246.0
2016-08-03 12:00:00,4462.0
2016-08-03 13:00:00,4661.0
2016-08-03 14:00:00,4800.0
2016-08-03 15:00:00,4867.0
2016-08-03 16:00:00,4890.0
2016-08-03 17:00:00,4894.0
2016-08-03 18:00:00,4860.0
2016-08-03 19:00:00,4796.0
2016-08-03 20:00:00,4677.0
2016-08-03 21:00:00,4566.0
2016-08-03 22:00:00,4500.0
2016-08-03 23:00:00,4210.0
2016-08-03 00:00:00,3794.0
