Datetime,DEOK_MW
2016-08-21 01:00:00,2955.0
2016-08-21 02:00:00,2803.0
2016-08-21 03:00:00,2722.0
2016-08-21 04:00:00,2612.0
2016-08-21 05:00:00,2561.0
2016-08-21 06:00:00,2529.0
2016-08-21 07:00:00,2548.0
2016-08-21 08:00:00,2571.0
2016-08-21 09:00:00,2727.0
2016-08-21 10:00:00,2908.0
2016-08-21 11:00:00,3152.0
2016-08-21 12:00:00,3344.0
2016-08-21 13:00:00,3460.0
2016-08-21 14:00:00,3529.0
2016-08-21 15:00:00,3589.0
2016-08-21 16:00:00,3684.0
2016-08-21 17:00:00,3739.0
2016-08-21 18:00:00,3763.0
2016-08-21 19:00:00,3710.0
2016-08-21 20:00:00,3582.0
2016-08-21 21:00:00,3485.0
2016-08-21 22:00:00,3444.0
2016-08-21 23:00:00,3179.0
2016-08-21 00:00:00,3162.0
