Datetime,DEOK_MW
2016-12-20 01:00:00,3560.0
2016-12-20 02:00:00,3521.0
2016-12-20 03:00:00,3516.0
2016-12-20 04:00:00,3525.0
2016-12-20 05:00:00,3585.0
2016-12-20 06:00:00,3760.0
2016-12-20 07:00:00,4009.0
2016-12-20 08:00:00,4174.0
2016-12-20 09:00:00,4144.0
2016-12-20 10:00:00,3985.0
2016-12-20 11:00:00,3890.0
2016-12-20 12:00:00,3752.0
2016-12-20 13:00:00,3620.0
2016-12-20 14:00:00,3527.0
2016-12-20 15:00:00,3450.0
2016-12-20 16:00:00,3461.0
2016-12-20 17:00:00,3496.0
2016-12-20 18:00:00,3706.0
2016-12-20 19:00:00,3801.0
2016-12-20 20:00:00,3783.0
2016-12-20 21:00:00,3747.0
2016-12-20 22:00:00,3641.0
2016-12-20 23:00:00,3510.0
2016-12-20 00:00:00,3694.0
