Datetime,DEOK_MW
2015-05-30 01:00:00,3029.0
2015-05-30 02:00:00,2806.0
2015-05-30 03:00:00,2665.0
2015-05-30 04:00:00,2579.0
2015-05-30 05:00:00,2524.0
2015-05-30 06:00:00,2547.0
2015-05-30 07:00:00,2580.0
2015-05-30 08:00:00,2687.0
2015-05-30 09:00:00,2929.0
2015-05-30 10:00:00,3166.0
2015-05-30 11:00:00,3400.0
2015-05-30 12:00:00,3667.0
2015-05-30 13:00:00,3796.0
2015-05-30 14:00:00,3873.0
2015-05-30 15:00:00,3893.0
2015-05-30 16:00:00,3945.0
2015-05-30 17:00:00,3971.0
2015-05-30 18:00:00,3863.0
2015-05-30 19:00:00,3803.0
2015-05-30 20:00:00,3645.0
2015-05-30 21:00:00,3552.0
2015-05-30 22:00:00,3506.0
2015-05-30 23:00:00,3326.0
2015-05-30 00:00:00,3282.0
