Datetime,DEOK_MW
2015-07-02 01:00:00,2859.0
2015-07-02 02:00:00,2676.0
2015-07-02 03:00:00,2582.0
2015-07-02 04:00:00,2538.0
2015-07-02 05:00:00,2554.0
2015-07-02 06:00:00,2659.0
2015-07-02 07:00:00,2825.0
2015-07-02 08:00:00,3023.0
2015-07-02 09:00:00,3158.0
2015-07-02 10:00:00,3279.0
2015-07-02 11:00:00,3361.0
2015-07-02 12:00:00,3391.0
2015-07-02 13:00:00,3451.0
2015-07-02 14:00:00,3520.0
2015-07-02 15:00:00,3597.0
2015-07-02 16:00:00,3650.0
2015-07-02 17:00:00,3673.0
2015-07-02 18:00:00,3657.0
2015-07-02 19:00:00,3557.0
2015-07-02 20:00:00,3430.0
2015-07-02 21:00:00,3376.0
2015-07-02 22:00:00,3366.0
2015-07-02 23:00:00,3208.0
2015-07-02 00:00:00,3106.0
