Datetime,DEOK_MW
2012-07-30 01:00:00,2980.0
2012-07-30 02:00:00,2772.0
2012-07-30 03:00:00,2662.0
2012-07-30 04:00:00,2571.0
2012-07-30 05:00:00,2572.0
2012-07-30 06:00:00,2700.0
2012-07-30 07:00:00,2903.0
2012-07-30 08:00:00,3081.0
2012-07-30 09:00:00,3330.0
2012-07-30 10:00:00,3629.0
2012-07-30 11:00:00,3923.0
2012-07-30 12:00:00,4123.0
2012-07-30 13:00:00,4335.0
2012-07-30 14:00:00,4469.0
2012-07-30 15:00:00,4575.0
2012-07-30 16:00:00,4649.0
2012-07-30 17:00:00,4707.0
2012-07-30 18:00:00,4716.0
2012-07-30 19:00:00,4619.0
2012-07-30 20:00:00,4462.0
2012-07-30 21:00:00,4279.0
2012-07-30 22:00:00,4181.0
2012-07-30 23:00:00,3914.0
2012-07-30 00:00:00,3256.0
