Datetime,DEOK_MW
2015-12-30 01:00:00,2598.0
2015-12-30 02:00:00,2539.0
2015-12-30 03:00:00,2492.0
2015-12-30 04:00:00,2488.0
2015-12-30 05:00:00,2543.0
2015-12-30 06:00:00,2658.0
2015-12-30 07:00:00,2839.0
2015-12-30 08:00:00,3001.0
2015-12-30 09:00:00,3042.0
2015-12-30 10:00:00,3092.0
2015-12-30 11:00:00,3122.0
2015-12-30 12:00:00,3138.0
2015-12-30 13:00:00,3130.0
2015-12-30 14:00:00,3107.0
2015-12-30 15:00:00,3098.0
2015-12-30 16:00:00,3097.0
2015-12-30 17:00:00,3136.0
2015-12-30 18:00:00,3288.0
2015-12-30 19:00:00,3321.0
2015-12-30 20:00:00,3262.0
2015-12-30 21:00:00,3210.0
2015-12-30 22:00:00,3125.0
2015-12-30 23:00:00,2997.0
2015-12-30 00:00:00,2750.0
