Datetime,DEOK_MW
2012-07-23 01:00:00,3351.0
2012-07-23 02:00:00,3167.0
2012-07-23 03:00:00,2982.0
2012-07-23 04:00:00,2901.0
2012-07-23 05:00:00,2894.0
2012-07-23 06:00:00,3025.0
2012-07-23 07:00:00,3264.0
2012-07-23 08:00:00,3462.0
2012-07-23 09:00:00,3611.0
2012-07-23 10:00:00,3845.0
2012-07-23 11:00:00,4138.0
2012-07-23 12:00:00,4382.0
2012-07-23 13:00:00,4644.0
2012-07-23 14:00:00,4886.0
2012-07-23 15:00:00,4960.0
2012-07-23 16:00:00,5081.0
2012-07-23 17:00:00,5179.0
2012-07-23 18:00:00,5225.0
2012-07-23 19:00:00,5146.0
2012-07-23 20:00:00,5078.0
2012-07-23 21:00:00,4941.0
2012-07-23 22:00:00,4863.0
2012-07-23 23:00:00,4608.0
2012-07-23 00:00:00,3635.0
