Datetime,DEOK_MW
2015-10-23 01:00:00,2438.0
2015-10-23 02:00:00,2324.0
2015-10-23 03:00:00,2245.0
2015-10-23 04:00:00,2196.0
2015-10-23 05:00:00,2227.0
2015-10-23 06:00:00,2351.0
2015-10-23 07:00:00,2627.0
2015-10-23 08:00:00,2827.0
2015-10-23 09:00:00,2809.0
2015-10-23 10:00:00,2854.0
2015-10-23 11:00:00,2911.0
2015-10-23 12:00:00,2920.0
2015-10-23 13:00:00,3021.0
2015-10-23 14:00:00,3072.0
2015-10-23 15:00:00,3109.0
2015-10-23 16:00:00,3106.0
2015-10-23 17:00:00,3120.0
2015-10-23 18:00:00,3069.0
2015-10-23 19:00:00,3002.0
2015-10-23 20:00:00,3057.0
2015-10-23 21:00:00,2986.0
2015-10-23 22:00:00,2893.0
2015-10-23 23:00:00,2728.0
2015-10-23 00:00:00,2626.0
