Datetime,DEOK_MW
2012-01-24 01:00:00,2708.0
2012-01-24 02:00:00,2634.0
2012-01-24 03:00:00,2611.0
2012-01-24 04:00:00,2605.0
2012-01-24 05:00:00,2682.0
2012-01-24 06:00:00,2883.0
2012-01-24 07:00:00,3247.0
2012-01-24 08:00:00,3452.0
2012-01-24 09:00:00,3425.0
2012-01-24 10:00:00,3418.0
2012-01-24 11:00:00,3453.0
2012-01-24 12:00:00,3469.0
2012-01-24 13:00:00,3475.0
2012-01-24 14:00:00,3449.0
2012-01-24 15:00:00,3431.0
2012-01-24 16:00:00,3438.0
2012-01-24 17:00:00,3486.0
2012-01-24 18:00:00,3622.0
2012-01-24 19:00:00,3699.0
2012-01-24 20:00:00,3681.0
2012-01-24 21:00:00,3621.0
2012-01-24 22:00:00,3478.0
2012-01-24 23:00:00,3257.0
2012-01-24 00:00:00,2854.0
