Datetime,DEOK_MW
2017-09-11 01:00:00,2173.0
2017-09-11 02:00:00,2113.0
2017-09-11 03:00:00,2076.0
2017-09-11 04:00:00,2054.0
2017-09-11 05:00:00,2108.0
2017-09-11 06:00:00,2256.0
2017-09-11 07:00:00,2552.0
2017-09-11 08:00:00,2706.0
2017-09-11 09:00:00,2754.0
2017-09-11 10:00:00,2817.0
2017-09-11 11:00:00,2904.0
2017-09-11 12:00:00,2958.0
2017-09-11 13:00:00,3002.0
2017-09-11 14:00:00,3074.0
2017-09-11 15:00:00,3086.0
2017-09-11 16:00:00,3090.0
2017-09-11 17:00:00,3079.0
2017-09-11 18:00:00,3069.0
2017-09-11 19:00:00,3006.0
2017-09-11 20:00:00,3002.0
2017-09-11 21:00:00,3071.0
2017-09-11 22:00:00,2939.0
2017-09-11 23:00:00,2703.0
2017-09-11 00:00:00,2327.0
