Datetime,DEOK_MW
2016-12-24 01:00:00,2726.0
2016-12-24 02:00:00,2607.0
2016-12-24 03:00:00,2539.0
2016-12-24 04:00:00,2475.0
2016-12-24 05:00:00,2461.0
2016-12-24 06:00:00,2475.0
2016-12-24 07:00:00,2541.0
2016-12-24 08:00:00,2642.0
2016-12-24 09:00:00,2766.0
2016-12-24 10:00:00,2870.0
2016-12-24 11:00:00,2942.0
2016-12-24 12:00:00,2979.0
2016-12-24 13:00:00,2940.0
2016-12-24 14:00:00,2863.0
2016-12-24 15:00:00,2820.0
2016-12-24 16:00:00,2799.0
2016-12-24 17:00:00,2803.0
2016-12-24 18:00:00,2915.0
2016-12-24 19:00:00,2935.0
2016-12-24 20:00:00,2865.0
2016-12-24 21:00:00,2846.0
2016-12-24 22:00:00,2838.0
2016-12-24 23:00:00,2780.0
2016-12-24 00:00:00,2875.0
