Datetime,DEOK_MW
2016-07-22 01:00:00,3654.0
2016-07-22 02:00:00,3434.0
2016-07-22 03:00:00,3260.0
2016-07-22 04:00:00,3170.0
2016-07-22 05:00:00,3151.0
2016-07-22 06:00:00,3247.0
2016-07-22 07:00:00,3449.0
2016-07-22 08:00:00,3674.0
2016-07-22 09:00:00,3998.0
2016-07-22 10:00:00,4268.0
2016-07-22 11:00:00,4425.0
2016-07-22 12:00:00,4534.0
2016-07-22 13:00:00,4598.0
2016-07-22 14:00:00,4534.0
2016-07-22 15:00:00,4408.0
2016-07-22 16:00:00,4430.0
2016-07-22 17:00:00,4477.0
2016-07-22 18:00:00,4499.0
2016-07-22 19:00:00,4527.0
2016-07-22 20:00:00,4439.0
2016-07-22 21:00:00,4284.0
2016-07-22 22:00:00,4199.0
2016-07-22 23:00:00,4000.0
2016-07-22 00:00:00,3981.0
