Datetime,DEOK_MW
2012-08-10 01:00:00,2968.0
2012-08-10 02:00:00,2795.0
2012-08-10 03:00:00,2695.0
2012-08-10 04:00:00,2622.0
2012-08-10 05:00:00,2639.0
2012-08-10 06:00:00,2758.0
2012-08-10 07:00:00,3006.0
2012-08-10 08:00:00,3131.0
2012-08-10 09:00:00,3263.0
2012-08-10 10:00:00,3361.0
2012-08-10 11:00:00,3438.0
2012-08-10 12:00:00,3570.0
2012-08-10 13:00:00,3629.0
2012-08-10 14:00:00,3676.0
2012-08-10 15:00:00,3725.0
2012-08-10 16:00:00,3743.0
2012-08-10 17:00:00,3779.0
2012-08-10 18:00:00,3640.0
2012-08-10 19:00:00,3478.0
2012-08-10 20:00:00,3320.0
2012-08-10 21:00:00,3162.0
2012-08-10 22:00:00,3142.0
2012-08-10 23:00:00,2950.0
2012-08-10 00:00:00,3228.0
