Datetime,DEOK_MW
2017-03-26 01:00:00,2215.0
2017-03-26 02:00:00,2112.0
2017-03-26 03:00:00,2044.0
2017-03-26 04:00:00,2008.0
2017-03-26 05:00:00,2010.0
2017-03-26 06:00:00,2051.0
2017-03-26 07:00:00,2096.0
2017-03-26 08:00:00,2176.0
2017-03-26 09:00:00,2267.0
2017-03-26 10:00:00,2369.0
2017-03-26 11:00:00,2476.0
2017-03-26 12:00:00,2562.0
2017-03-26 13:00:00,2590.0
2017-03-26 14:00:00,2594.0
2017-03-26 15:00:00,2569.0
2017-03-26 16:00:00,2571.0
2017-03-26 17:00:00,2575.0
2017-03-26 18:00:00,2598.0
2017-03-26 19:00:00,2600.0
2017-03-26 20:00:00,2630.0
2017-03-26 21:00:00,2755.0
2017-03-26 22:00:00,2665.0
2017-03-26 23:00:00,2512.0
2017-03-26 00:00:00,2358.0
