Datetime,DEOK_MW
2012-06-12 01:00:00,2988.0
2012-06-12 02:00:00,2797.0
2012-06-12 03:00:00,2659.0
2012-06-12 04:00:00,2595.0
2012-06-12 05:00:00,2599.0
2012-06-12 06:00:00,2723.0
2012-06-12 07:00:00,2910.0
2012-06-12 08:00:00,3104.0
2012-06-12 09:00:00,3340.0
2012-06-12 10:00:00,3585.0
2012-06-12 11:00:00,3808.0
2012-06-12 12:00:00,3993.0
2012-06-12 13:00:00,4124.0
2012-06-12 14:00:00,4253.0
2012-06-12 15:00:00,4336.0
2012-06-12 16:00:00,4376.0
2012-06-12 17:00:00,4429.0
2012-06-12 18:00:00,4419.0
2012-06-12 19:00:00,4312.0
2012-06-12 20:00:00,4133.0
2012-06-12 21:00:00,3900.0
2012-06-12 22:00:00,3722.0
2012-06-12 23:00:00,3475.0
2012-06-12 00:00:00,3268.0
