Datetime,DEOK_MW
2017-07-16 01:00:00,2892.0
2017-07-16 02:00:00,2686.0
2017-07-16 03:00:00,2543.0
2017-07-16 04:00:00,2438.0
2017-07-16 05:00:00,2377.0
2017-07-16 06:00:00,2368.0
2017-07-16 07:00:00,2355.0
2017-07-16 08:00:00,2428.0
2017-07-16 09:00:00,2669.0
2017-07-16 10:00:00,2962.0
2017-07-16 11:00:00,3225.0
2017-07-16 12:00:00,3449.0
2017-07-16 13:00:00,3613.0
2017-07-16 14:00:00,3747.0
2017-07-16 15:00:00,3816.0
2017-07-16 16:00:00,3969.0
2017-07-16 17:00:00,4111.0
2017-07-16 18:00:00,4233.0
2017-07-16 19:00:00,4218.0
2017-07-16 20:00:00,4134.0
2017-07-16 21:00:00,3966.0
2017-07-16 22:00:00,3888.0
2017-07-16 23:00:00,3640.0
2017-07-16 00:00:00,3141.0
