Datetime,DEOK_MW
2015-06-13 01:00:00,3167.0
2015-06-13 02:00:00,2954.0
2015-06-13 03:00:00,2807.0
2015-06-13 04:00:00,2741.0
2015-06-13 05:00:00,2694.0
2015-06-13 06:00:00,2728.0
2015-06-13 07:00:00,2767.0
2015-06-13 08:00:00,2897.0
2015-06-13 09:00:00,3180.0
2015-06-13 10:00:00,3474.0
2015-06-13 11:00:00,3786.0
2015-06-13 12:00:00,4001.0
2015-06-13 13:00:00,4147.0
2015-06-13 14:00:00,4249.0
2015-06-13 15:00:00,4343.0
2015-06-13 16:00:00,4421.0
2015-06-13 17:00:00,4494.0
2015-06-13 18:00:00,4496.0
2015-06-13 19:00:00,4473.0
2015-06-13 20:00:00,4360.0
2015-06-13 21:00:00,4207.0
2015-06-13 22:00:00,4108.0
2015-06-13 23:00:00,3923.0
2015-06-13 00:00:00,3438.0
