Datetime,DEOK_MW
2013-06-10 01:00:00,2610.0
2013-06-10 02:00:00,2487.0
2013-06-10 03:00:00,2403.0
2013-06-10 04:00:00,2371.0
2013-06-10 05:00:00,2398.0
2013-06-10 06:00:00,2549.0
2013-06-10 07:00:00,2758.0
2013-06-10 08:00:00,2919.0
2013-06-10 09:00:00,3029.0
2013-06-10 10:00:00,3128.0
2013-06-10 11:00:00,3234.0
2013-06-10 12:00:00,3347.0
2013-06-10 13:00:00,3486.0
2013-06-10 14:00:00,3621.0
2013-06-10 15:00:00,3696.0
2013-06-10 16:00:00,3683.0
2013-06-10 17:00:00,3642.0
2013-06-10 18:00:00,3609.0
2013-06-10 19:00:00,3561.0
2013-06-10 20:00:00,3467.0
2013-06-10 21:00:00,3329.0
2013-06-10 22:00:00,3284.0
2013-06-10 23:00:00,3118.0
2013-06-10 00:00:00,2821.0
