Datetime,DEOK_MW
2015-11-02 01:00:00,2168.0
2015-11-02 02:00:00,2107.0
2015-11-02 03:00:00,2088.0
2015-11-02 04:00:00,2101.0
2015-11-02 05:00:00,2192.0
2015-11-02 06:00:00,2392.0
2015-11-02 07:00:00,2699.0
2015-11-02 08:00:00,2835.0
2015-11-02 09:00:00,2839.0
2015-11-02 10:00:00,2857.0
2015-11-02 11:00:00,2896.0
2015-11-02 12:00:00,2920.0
2015-11-02 13:00:00,2920.0
2015-11-02 14:00:00,2916.0
2015-11-02 15:00:00,2914.0
2015-11-02 16:00:00,2958.0
2015-11-02 17:00:00,2948.0
2015-11-02 18:00:00,2989.0
2015-11-02 19:00:00,3117.0
2015-11-02 20:00:00,3064.0
2015-11-02 21:00:00,2947.0
2015-11-02 22:00:00,2812.0
2015-11-02 23:00:00,2592.0
2015-11-02 00:00:00,2280.0
