Datetime,DEOK_MW
2015-06-01 01:00:00,2230.0
2015-06-01 02:00:00,2145.0
2015-06-01 03:00:00,2100.0
2015-06-01 04:00:00,2072.0
2015-06-01 05:00:00,2144.0
2015-06-01 06:00:00,2289.0
2015-06-01 07:00:00,2520.0
2015-06-01 08:00:00,2655.0
2015-06-01 09:00:00,2753.0
2015-06-01 10:00:00,2841.0
2015-06-01 11:00:00,2889.0
2015-06-01 12:00:00,2907.0
2015-06-01 13:00:00,2923.0
2015-06-01 14:00:00,2950.0
2015-06-01 15:00:00,2925.0
2015-06-01 16:00:00,2883.0
2015-06-01 17:00:00,2867.0
2015-06-01 18:00:00,2855.0
2015-06-01 19:00:00,2813.0
2015-06-01 20:00:00,2787.0
2015-06-01 21:00:00,2795.0
2015-06-01 22:00:00,2817.0
2015-06-01 23:00:00,2642.0
2015-06-01 00:00:00,2402.0
