Datetime,DEOK_MW
2017-04-17 01:00:00,2283.0
2017-04-17 02:00:00,2181.0
2017-04-17 03:00:00,2110.0
2017-04-17 04:00:00,2066.0
2017-04-17 05:00:00,2112.0
2017-04-17 06:00:00,2263.0
2017-04-17 07:00:00,2518.0
2017-04-17 08:00:00,2635.0
2017-04-17 09:00:00,2750.0
2017-04-17 10:00:00,2846.0
2017-04-17 11:00:00,2935.0
2017-04-17 12:00:00,3004.0
2017-04-17 13:00:00,3044.0
2017-04-17 14:00:00,3065.0
2017-04-17 15:00:00,3025.0
2017-04-17 16:00:00,2996.0
2017-04-17 17:00:00,2956.0
2017-04-17 18:00:00,2917.0
2017-04-17 19:00:00,2890.0
2017-04-17 20:00:00,2873.0
2017-04-17 21:00:00,2940.0
2017-04-17 22:00:00,2872.0
2017-04-17 23:00:00,2648.0
2017-04-17 00:00:00,2433.0
