Datetime,DEOK_MW
2013-06-25 01:00:00,3230.0
2013-06-25 02:00:00,2981.0
2013-06-25 03:00:00,2831.0
2013-06-25 04:00:00,2736.0
2013-06-25 05:00:00,2713.0
2013-06-25 06:00:00,2826.0
2013-06-25 07:00:00,3000.0
2013-06-25 08:00:00,3230.0
2013-06-25 09:00:00,3475.0
2013-06-25 10:00:00,3741.0
2013-06-25 11:00:00,4047.0
2013-06-25 12:00:00,4309.0
2013-06-25 13:00:00,4536.0
2013-06-25 14:00:00,4677.0
2013-06-25 15:00:00,4769.0
2013-06-25 16:00:00,4846.0
2013-06-25 17:00:00,4880.0
2013-06-25 18:00:00,4865.0
2013-06-25 19:00:00,4787.0
2013-06-25 20:00:00,4700.0
2013-06-25 21:00:00,4588.0
2013-06-25 22:00:00,4550.0
2013-06-25 23:00:00,4303.0
2013-06-25 00:00:00,3534.0
