Datetime,DEOK_MW
2016-07-31 01:00:00,3249.0
2016-07-31 02:00:00,3065.0
2016-07-31 03:00:00,2899.0
2016-07-31 04:00:00,2798.0
2016-07-31 05:00:00,2712.0
2016-07-31 06:00:00,2708.0
2016-07-31 07:00:00,2673.0
2016-07-31 08:00:00,2731.0
2016-07-31 09:00:00,2977.0
2016-07-31 10:00:00,3312.0
2016-07-31 11:00:00,3570.0
2016-07-31 12:00:00,3759.0
2016-07-31 13:00:00,3927.0
2016-07-31 14:00:00,4068.0
2016-07-31 15:00:00,4187.0
2016-07-31 16:00:00,4302.0
2016-07-31 17:00:00,4411.0
2016-07-31 18:00:00,4491.0
2016-07-31 19:00:00,4425.0
2016-07-31 20:00:00,4324.0
2016-07-31 21:00:00,4161.0
2016-07-31 22:00:00,4119.0
2016-07-31 23:00:00,3876.0
2016-07-31 00:00:00,3482.0
