Datetime,DEOK_MW
2016-01-13 01:00:00,3576.0
2016-01-13 02:00:00,3563.0
2016-01-13 03:00:00,3557.0
2016-01-13 04:00:00,3581.0
2016-01-13 05:00:00,3666.0
2016-01-13 06:00:00,3861.0
2016-01-13 07:00:00,4183.0
2016-01-13 08:00:00,4370.0
2016-01-13 09:00:00,4292.0
2016-01-13 10:00:00,4158.0
2016-01-13 11:00:00,4070.0
2016-01-13 12:00:00,3938.0
2016-01-13 13:00:00,3842.0
2016-01-13 14:00:00,3897.0
2016-01-13 15:00:00,3877.0
2016-01-13 16:00:00,3889.0
2016-01-13 17:00:00,3917.0
2016-01-13 18:00:00,4016.0
2016-01-13 19:00:00,4089.0
2016-01-13 20:00:00,4026.0
2016-01-13 21:00:00,3958.0
2016-01-13 22:00:00,3818.0
2016-01-13 23:00:00,3600.0
2016-01-13 00:00:00,3663.0
