Datetime,DEOK_MW
2013-09-23 01:00:00,2218.0
2013-09-23 02:00:00,2120.0
2013-09-23 03:00:00,2088.0
2013-09-23 04:00:00,2064.0
2013-09-23 05:00:00,2121.0
2013-09-23 06:00:00,2276.0
2013-09-23 07:00:00,2592.0
2013-09-23 08:00:00,2739.0
2013-09-23 09:00:00,2771.0
2013-09-23 10:00:00,2823.0
2013-09-23 11:00:00,2903.0
2013-09-23 12:00:00,2966.0
2013-09-23 13:00:00,2995.0
2013-09-23 14:00:00,3018.0
2013-09-23 15:00:00,3025.0
2013-09-23 16:00:00,3033.0
2013-09-23 17:00:00,3045.0
2013-09-23 18:00:00,3040.0
2013-09-23 19:00:00,3028.0
2013-09-23 20:00:00,3026.0
2013-09-23 21:00:00,3085.0
2013-09-23 22:00:00,2928.0
2013-09-23 23:00:00,2719.0
2013-09-23 00:00:00,2365.0
