Datetime,DEOK_MW
2012-08-18 01:00:00,2676.0
2012-08-18 02:00:00,2506.0
2012-08-18 03:00:00,2361.0
2012-08-18 04:00:00,2283.0
2012-08-18 05:00:00,2246.0
2012-08-18 06:00:00,2275.0
2012-08-18 07:00:00,2340.0
2012-08-18 08:00:00,2368.0
2012-08-18 09:00:00,2537.0
2012-08-18 10:00:00,2745.0
2012-08-18 11:00:00,2938.0
2012-08-18 12:00:00,3080.0
2012-08-18 13:00:00,3164.0
2012-08-18 14:00:00,3228.0
2012-08-18 15:00:00,3323.0
2012-08-18 16:00:00,3382.0
2012-08-18 17:00:00,3443.0
2012-08-18 18:00:00,3462.0
2012-08-18 19:00:00,3390.0
2012-08-18 20:00:00,3268.0
2012-08-18 21:00:00,3219.0
2012-08-18 22:00:00,3199.0
2012-08-18 23:00:00,2998.0
2012-08-18 00:00:00,2896.0
