Datetime,DEOK_MW
2016-09-28 01:00:00,2422.0
2016-09-28 02:00:00,2319.0
2016-09-28 03:00:00,2248.0
2016-09-28 04:00:00,2222.0
2016-09-28 05:00:00,2257.0
2016-09-28 06:00:00,2401.0
2016-09-28 07:00:00,2654.0
2016-09-28 08:00:00,2825.0
2016-09-28 09:00:00,2847.0
2016-09-28 10:00:00,2930.0
2016-09-28 11:00:00,2970.0
2016-09-28 12:00:00,2972.0
2016-09-28 13:00:00,3011.0
2016-09-28 14:00:00,3018.0
2016-09-28 15:00:00,3002.0
2016-09-28 16:00:00,2991.0
2016-09-28 17:00:00,2954.0
2016-09-28 18:00:00,2928.0
2016-09-28 19:00:00,2941.0
2016-09-28 20:00:00,2989.0
2016-09-28 21:00:00,2973.0
2016-09-28 22:00:00,2820.0
2016-09-28 23:00:00,2622.0
2016-09-28 00:00:00,2580.0
