Datetime,PJME_MW
2017-08-17 01:00:00,30653.0
2017-08-17 02:00:00,28681.0
2017-08-17 03:00:00,27436.0
2017-08-17 04:00:00,26713.0
2017-08-17 05:00:00,26791.0
2017-08-17 06:00:00,28106.0
2017-08-17 07:00:00,29984.0
2017-08-17 08:00:00,32091.0
2017-08-17 09:00:00,34130.0
2017-08-17 10:00:00,36079.0
2017-08-17 11:00:00,38287.0
2017-08-17 12:00:00,40382.0
2017-08-17 13:00:00,42438.0
2017-08-17 14:00:00,44383.0
2017-08-17 15:00:00,45635.0
2017-08-17 16:00:00,46594.0
2017-08-17 17:00:00,47126.0
2017-08-17 18:00:00,47072.0
2017-08-17 19:00:00,45768.0
2017-08-17 20:00:00,44085.0
2017-08-17 21:00:00,43498.0
2017-08-17 22:00:00,41543.0
2017-08-17 23:00:00,38517.0
2017-08-17 00:00:00,33427.0
