Datetime,PJME_MW
2002-11-21 01:00:00,25644.0
2002-11-21 02:00:00,24723.0
2002-11-21 03:00:00,24478.0
2002-11-21 04:00:00,24468.0
2002-11-21 05:00:00,25120.0
2002-11-21 06:00:00,27267.0
2002-11-21 07:00:00,31279.0
2002-11-21 08:00:00,33445.0
2002-11-21 09:00:00,33539.0
2002-11-21 10:00:00,33441.0
2002-11-21 11:00:00,33285.0
2002-11-21 12:00:00,32988.0
2002-11-21 13:00:00,32539.0
2002-11-21 14:00:00,32487.0
2002-11-21 15:00:00,32159.0
2002-11-21 16:00:00,32406.0
2002-11-21 17:00:00,33707.0
2002-11-21 18:00:00,35483.0
2002-11-21 19:00:00,35265.0
2002-11-21 20:00:00,34544.0
2002-11-21 21:00:00,33476.0
2002-11-21 22:00:00,31746.0
2002-11-21 23:00:00,29322.0
2002-11-21 00:00:00,27626.0
