Datetime,PJME_MW
2005-03-16 01:00:00,28640.0
2005-03-16 02:00:00,28014.0
2005-03-16 03:00:00,27830.0
2005-03-16 04:00:00,27917.0
2005-03-16 05:00:00,28711.0
2005-03-16 06:00:00,31076.0
2005-03-16 07:00:00,34588.0
2005-03-16 08:00:00,36138.0
2005-03-16 09:00:00,35660.0
2005-03-16 10:00:00,35290.0
2005-03-16 11:00:00,34808.0
2005-03-16 12:00:00,34309.0
2005-03-16 13:00:00,33622.0
2005-03-16 14:00:00,33277.0
2005-03-16 15:00:00,32902.0
2005-03-16 16:00:00,33100.0
2005-03-16 17:00:00,33736.0
2005-03-16 18:00:00,34761.0
2005-03-16 19:00:00,36876.0
2005-03-16 20:00:00,37216.0
2005-03-16 21:00:00,36508.0
2005-03-16 22:00:00,34873.0
2005-03-16 23:00:00,32319.0
2005-03-16 00:00:00,30250.0
