Datetime,PJME_MW
2018-01-11 01:00:00,29017.0
2018-01-11 02:00:00,28187.0
2018-01-11 03:00:00,27795.0
2018-01-11 04:00:00,27793.0
2018-01-11 05:00:00,28512.0
2018-01-11 06:00:00,30470.0
2018-01-11 07:00:00,33645.0
2018-01-11 08:00:00,35235.0
2018-01-11 09:00:00,34868.0
2018-01-11 10:00:00,34204.0
2018-01-11 11:00:00,33362.0
2018-01-11 12:00:00,32728.0
2018-01-11 13:00:00,31971.0
2018-01-11 14:00:00,31512.0
2018-01-11 15:00:00,31207.0
2018-01-11 16:00:00,31242.0
2018-01-11 17:00:00,32224.0
2018-01-11 18:00:00,34429.0
2018-01-11 19:00:00,34537.0
2018-01-11 20:00:00,34045.0
2018-01-11 21:00:00,33204.0
2018-01-11 22:00:00,31601.0
2018-01-11 23:00:00,29356.0
2018-01-11 00:00:00,30501.0
