Datetime,PJME_MW
2009-04-24 01:00:00,24272.0
2009-04-24 02:00:00,23405.0
2009-04-24 03:00:00,23048.0
2009-04-24 04:00:00,23103.0
2009-04-24 05:00:00,23999.0
2009-04-24 06:00:00,26053.0
2009-04-24 07:00:00,29296.0
2009-04-24 08:00:00,31021.0
2009-04-24 09:00:00,31071.0
2009-04-24 10:00:00,31030.0
2009-04-24 11:00:00,31035.0
2009-04-24 12:00:00,31044.0
2009-04-24 13:00:00,30779.0
2009-04-24 14:00:00,30585.0
2009-04-24 15:00:00,30276.0
2009-04-24 16:00:00,30028.0
2009-04-24 17:00:00,29842.0
2009-04-24 18:00:00,29411.0
2009-04-24 19:00:00,28698.0
2009-04-24 20:00:00,28590.0
2009-04-24 21:00:00,29983.0
2009-04-24 22:00:00,29127.0
2009-04-24 23:00:00,27090.0
2009-04-24 00:00:00,25956.0
