Datetime,PJME_MW
2007-12-31 01:00:00,28289.0
2007-12-31 02:00:00,27171.0
2007-12-31 03:00:00,26558.0
2007-12-31 04:00:00,26487.0
2007-12-31 05:00:00,27099.0
2007-12-31 06:00:00,28697.0
2007-12-31 07:00:00,30897.0
2007-12-31 08:00:00,32352.0
2007-12-31 09:00:00,33162.0
2007-12-31 10:00:00,33652.0
2007-12-31 11:00:00,33789.0
2007-12-31 12:00:00,33553.0
2007-12-31 13:00:00,33012.0
2007-12-31 14:00:00,32425.0
2007-12-31 15:00:00,31767.0
2007-12-31 16:00:00,31599.0
2007-12-31 17:00:00,33090.0
2007-12-31 18:00:00,37083.0
2007-12-31 19:00:00,37334.0
2007-12-31 20:00:00,36220.0
2007-12-31 21:00:00,34983.0
2007-12-31 22:00:00,33705.0
2007-12-31 23:00:00,32343.0
2007-12-31 00:00:00,30240.0
