Datetime,PJME_MW
2008-09-17 01:00:00,25128.0
2008-09-17 02:00:00,23971.0
2008-09-17 03:00:00,23402.0
2008-09-17 04:00:00,23054.0
2008-09-17 05:00:00,23499.0
2008-09-17 06:00:00,25255.0
2008-09-17 07:00:00,28568.0
2008-09-17 08:00:00,30303.0
2008-09-17 09:00:00,31402.0
2008-09-17 10:00:00,32459.0
2008-09-17 11:00:00,33416.0
2008-09-17 12:00:00,33985.0
2008-09-17 13:00:00,34327.0
2008-09-17 14:00:00,34858.0
2008-09-17 15:00:00,35219.0
2008-09-17 16:00:00,35470.0
2008-09-17 17:00:00,35764.0
2008-09-17 18:00:00,35505.0
2008-09-17 19:00:00,34511.0
2008-09-17 20:00:00,35213.0
2008-09-17 21:00:00,35017.0
2008-09-17 22:00:00,32920.0
2008-09-17 23:00:00,29894.0
2008-09-17 00:00:00,27156.0
