Datetime,PJME_MW
2004-12-04 01:00:00,28216.0
2004-12-04 02:00:00,27200.0
2004-12-04 03:00:00,26752.0
2004-12-04 04:00:00,26787.0
2004-12-04 05:00:00,27187.0
2004-12-04 06:00:00,28206.0
2004-12-04 07:00:00,29767.0
2004-12-04 08:00:00,31284.0
2004-12-04 09:00:00,32479.0
2004-12-04 10:00:00,32705.0
2004-12-04 11:00:00,32194.0
2004-12-04 12:00:00,31403.0
2004-12-04 13:00:00,30518.0
2004-12-04 14:00:00,29721.0
2004-12-04 15:00:00,29253.0
2004-12-04 16:00:00,29326.0
2004-12-04 17:00:00,31281.0
2004-12-04 18:00:00,34343.0
2004-12-04 19:00:00,34432.0
2004-12-04 20:00:00,33824.0
2004-12-04 21:00:00,33238.0
2004-12-04 22:00:00,32334.0
2004-12-04 23:00:00,30608.0
2004-12-04 00:00:00,30280.0
