Datetime,PJME_MW
2011-12-06 01:00:00,24497.0
2011-12-06 02:00:00,23506.0
2011-12-06 03:00:00,22956.0
2011-12-06 04:00:00,22872.0
2011-12-06 05:00:00,23456.0
2011-12-06 06:00:00,25463.0
2011-12-06 07:00:00,29097.0
2011-12-06 08:00:00,31194.0
2011-12-06 09:00:00,31519.0
2011-12-06 10:00:00,31749.0
2011-12-06 11:00:00,31999.0
2011-12-06 12:00:00,32142.0
2011-12-06 13:00:00,32080.0
2011-12-06 14:00:00,32040.0
2011-12-06 15:00:00,32009.0
2011-12-06 16:00:00,32413.0
2011-12-06 17:00:00,34253.0
2011-12-06 18:00:00,35977.0
2011-12-06 19:00:00,35616.0
2011-12-06 20:00:00,34913.0
2011-12-06 21:00:00,33893.0
2011-12-06 22:00:00,32040.0
2011-12-06 23:00:00,29243.0
2011-12-06 00:00:00,26620.0
