Datetime,PJME_MW
2011-11-20 01:00:00,24831.0
2011-11-20 02:00:00,23618.0
2011-11-20 03:00:00,23072.0
2011-11-20 04:00:00,22717.0
2011-11-20 05:00:00,22761.0
2011-11-20 06:00:00,23259.0
2011-11-20 07:00:00,24149.0
2011-11-20 08:00:00,24884.0
2011-11-20 09:00:00,26157.0
2011-11-20 10:00:00,26691.0
2011-11-20 11:00:00,26889.0
2011-11-20 12:00:00,26868.0
2011-11-20 13:00:00,26716.0
2011-11-20 14:00:00,26634.0
2011-11-20 15:00:00,26608.0
2011-11-20 16:00:00,26933.0
2011-11-20 17:00:00,28524.0
2011-11-20 18:00:00,30969.0
2011-11-20 19:00:00,30980.0
2011-11-20 20:00:00,30478.0
2011-11-20 21:00:00,29683.0
2011-11-20 22:00:00,28200.0
2011-11-20 23:00:00,26282.0
2011-11-20 00:00:00,26322.0
