Datetime,PJME_MW
2011-01-08 01:00:00,31887.0
2011-01-08 02:00:00,30837.0
2011-01-08 03:00:00,30334.0
2011-01-08 04:00:00,30192.0
2011-01-08 05:00:00,30428.0
2011-01-08 06:00:00,31215.0
2011-01-08 07:00:00,32524.0
2011-01-08 08:00:00,34015.0
2011-01-08 09:00:00,35473.0
2011-01-08 10:00:00,36692.0
2011-01-08 11:00:00,37225.0
2011-01-08 12:00:00,37166.0
2011-01-08 13:00:00,36662.0
2011-01-08 14:00:00,35910.0
2011-01-08 15:00:00,35557.0
2011-01-08 16:00:00,35641.0
2011-01-08 17:00:00,36985.0
2011-01-08 18:00:00,39758.0
2011-01-08 19:00:00,40062.0
2011-01-08 20:00:00,39505.0
2011-01-08 21:00:00,39000.0
2011-01-08 22:00:00,37901.0
2011-01-08 23:00:00,36212.0
2011-01-08 00:00:00,33701.0
