Datetime,PJME_MW
2013-02-25 01:00:00,28738.0
2013-02-25 02:00:00,28023.0
2013-02-25 03:00:00,27864.0
2013-02-25 04:00:00,28141.0
2013-02-25 05:00:00,29201.0
2013-02-25 06:00:00,31714.0
2013-02-25 07:00:00,35439.0
2013-02-25 08:00:00,36626.0
2013-02-25 09:00:00,35837.0
2013-02-25 10:00:00,34986.0
2013-02-25 11:00:00,34307.0
2013-02-25 12:00:00,33767.0
2013-02-25 13:00:00,33271.0
2013-02-25 14:00:00,32860.0
2013-02-25 15:00:00,32501.0
2013-02-25 16:00:00,32447.0
2013-02-25 17:00:00,32966.0
2013-02-25 18:00:00,34559.0
2013-02-25 19:00:00,36887.0
2013-02-25 20:00:00,36951.0
2013-02-25 21:00:00,36332.0
2013-02-25 22:00:00,34759.0
2013-02-25 23:00:00,32487.0
2013-02-25 00:00:00,30054.0
