Datetime,PJME_MW
2002-07-28 01:00:00,29605.0
2002-07-28 02:00:00,27994.0
2002-07-28 03:00:00,26806.0
2002-07-28 04:00:00,26094.0
2002-07-28 05:00:00,25725.0
2002-07-28 06:00:00,25819.0
2002-07-28 07:00:00,25903.0
2002-07-28 08:00:00,27108.0
2002-07-28 09:00:00,29566.0
2002-07-28 10:00:00,32279.0
2002-07-28 11:00:00,34943.0
2002-07-28 12:00:00,37550.0
2002-07-28 13:00:00,39541.0
2002-07-28 14:00:00,41266.0
2002-07-28 15:00:00,42525.0
2002-07-28 16:00:00,43620.0
2002-07-28 17:00:00,44586.0
2002-07-28 18:00:00,45112.0
2002-07-28 19:00:00,45032.0
2002-07-28 20:00:00,44412.0
2002-07-28 21:00:00,44784.0
2002-07-28 22:00:00,44743.0
2002-07-28 23:00:00,42377.0
2002-07-28 00:00:00,31717.0
