Datetime,PJME_MW
2012-11-02 01:00:00,22147.0
2012-11-02 02:00:00,21371.0
2012-11-02 03:00:00,20921.0
2012-11-02 04:00:00,20847.0
2012-11-02 05:00:00,21482.0
2012-11-02 06:00:00,23254.0
2012-11-02 07:00:00,26277.0
2012-11-02 08:00:00,28177.0
2012-11-02 09:00:00,28315.0
2012-11-02 10:00:00,28426.0
2012-11-02 11:00:00,28277.0
2012-11-02 12:00:00,27862.0
2012-11-02 13:00:00,27635.0
2012-11-02 14:00:00,27576.0
2012-11-02 15:00:00,27423.0
2012-11-02 16:00:00,27397.0
2012-11-02 17:00:00,27740.0
2012-11-02 18:00:00,28582.0
2012-11-02 19:00:00,29846.0
2012-11-02 20:00:00,29680.0
2012-11-02 21:00:00,28932.0
2012-11-02 22:00:00,27997.0
2012-11-02 23:00:00,26401.0
2012-11-02 00:00:00,23595.0
